scaffold	start	end	mid	sites	lnL
Chr2	55392420	55393748	55393093	50	-1009.18434
Chr2	55393778	55395650	55394469	50	-1058.10234
Chr2	55395655	55398186	55397055	50	-1208.84657
Chr2	55398302	55402876	55400458	50	-1491.70009
Chr2	55402932	55407311	55404863	50	-1506.21761
Chr2	55407336	55409289	55408622	50	-2205.89228
Chr2	55409308	55417404	55412515	50	-1991.18661
Chr2	55417419	55418806	55418230	50	-2269.02698
Chr2	55418819	55421167	55419591	50	-2007.93761
Chr2	55421229	55424123	55422406	50	-1876.67002
Chr2	55424197	55426744	55425547	50	-1154.80075
Chr2	55426761	55429098	55428264	50	-1140.65835
Chr2	55429107	55431321	55430168	50	-1290.11125
Chr2	55431375	55433807	55432911	50	-1140.64339
Chr2	55433879	55436737	55435322	50	-1902.97385
Chr2	55436757	55439929	55438280	50	-1249.48732
Chr2	55440018	55444671	55442365	50	-1434.56321
Chr2	55444804	55445925	55445263	50	-1811.55178
Chr2	55445985	55448108	55447288	50	-1905.86414
Chr2	55448109	55450067	55449011	50	-1789.01533
Chr2	55450170	55453100	55451708	50	-1868.65707
Chr2	55453236	55456081	55454636	50	-2059.68742
Chr2	55456117	55459628	55457653	50	-2157.85685
Chr2	55459661	55463693	55461221	50	-1073.56351
Chr2	55463730	55468943	55466397	50	-1563.41537
Chr2	55468957	55472563	55471223	50	-1459.64311
Chr2	55472572	55474664	55473424	50	-2013.58048
Chr2	55474727	55476094	55475499	50	-1078.88591
Chr2	55476104	55478022	55476822	50	-1190.41867
Chr2	55478029	55480931	55479748	50	-1539.37350
Chr2	55480936	55485164	55482846	50	-1528.17980
Chr2	55485197	55487942	55486643	50	-1175.84003
Chr2	55488263	55491754	55490283	50	-946.75712
Chr2	55491799	55495072	55493270	50	-1125.28202
Chr2	55495208	55498122	55496462	50	-1617.35144
Chr2	55498140	55501427	55500118	50	-1358.98421
Chr2	55501433	55504438	55502616	50	-2022.71799
Chr2	55504444	55507920	55506231	50	-1374.65955
Chr2	55508212	55511933	55510437	50	-1999.50166
Chr2	55512031	55512722	55512426	50	-1281.86667
Chr2	55512731	55513297	55512955	50	-1280.05217
Chr2	55513312	55513937	55513723	50	-1574.91956
Chr2	55513940	55514316	55514134	50	-1375.95929
Chr2	55514328	55514849	55514665	50	-1363.65717
Chr2	55514851	55515201	55515017	50	-1279.71775
Chr2	55515204	55515554	55515394	50	-1128.57260
Chr2	55515556	55515978	55515772	50	-1466.43981
Chr2	55515999	55516456	55516182	50	-1751.48470
Chr2	55516459	55516958	55516723	50	-1911.02726
Chr2	55516964	55517300	55517133	50	-1636.56338
Chr2	55517304	55517508	55517406	50	-1388.35669
Chr2	55517509	55518288	55517780	50	-1911.84660
Chr2	55518333	55519028	55518868	50	-1885.50679
Chr2	55519044	55519735	55519356	50	-1202.20895
Chr2	55519740	55522354	55520836	50	-2182.08837
Chr2	55522365	55525220	55523739	50	-1401.63125
Chr2	55525225	55528845	55526916	50	-1301.16006
Chr2	55528904	55534476	55531916	50	-1850.19374
Chr2	55534495	55535138	55534749	50	-1974.92816
Chr2	55535144	55535792	55535486	50	-1636.72216
Chr2	55535794	55536578	55536225	50	-1539.55699
Chr2	55536611	55538329	55537504	50	-1581.70901
Chr2	55538332	55539971	55539120	50	-1498.67209
Chr2	55540021	55541260	55540616	50	-1312.61810
Chr2	55541267	55542810	55542092	50	-1565.26828
Chr2	55542837	55545408	55544139	50	-1717.04530
Chr2	55545414	55547322	55546374	50	-1189.87973
Chr2	55547323	55550546	55548343	50	-1344.59580
Chr2	55550555	55552045	55551367	50	-1427.91544
Chr2	55552055	55553555	55552726	50	-1367.77718
Chr2	55553581	55554759	55554111	50	-1084.57140
Chr2	55554820	55556287	55555580	50	-1150.73142
Chr2	55556304	55557683	55556813	50	-1216.62781
Chr2	55557698	55558308	55558042	50	-860.94966
Chr2	55558318	55559051	55558758	50	-901.26623
Chr2	55559054	55559911	55559428	50	-912.16331
Chr2	55559957	55562554	55560880	50	-1520.64999
Chr2	55562617	55569606	55566592	50	-1384.35019
Chr2	55569664	55576170	55572640	50	-1495.98933
Chr2	55576197	55582076	55579517	50	-1468.75743
Chr2	55582108	55585315	55583512	50	-1904.90918
Chr2	55585470	55586890	55586191	50	-1477.65991
Chr2	55586929	55588778	55587873	50	-1570.53627
Chr2	55588781	55590463	55589571	50	-1695.57750
Chr2	55590543	55593141	55591904	50	-1933.37165
Chr2	55593160	55595916	55594654	50	-1536.62143
Chr2	55595959	55597128	55596633	50	-1556.53416
Chr2	55597325	55600488	55599009	50	-1389.39156
Chr2	55600567	55603631	55602379	50	-1288.21940
Chr2	55603632	55606072	55604794	50	-2354.63419
Chr2	55606073	55609498	55608040	50	-2512.48748
Chr2	55609610	55612014	55611120	50	-1611.06593
Chr2	55612025	55614229	55612909	50	-1054.53018
Chr2	55614293	55616817	55615585	50	-1176.36778
Chr2	55616921	55618824	55617917	50	-1460.12068
Chr2	55618826	55620237	55619466	50	-1839.41796
Chr2	55620238	55622506	55621463	50	-1933.48589
Chr2	55622620	55623862	55623432	50	-747.20825
Chr2	55623865	55624599	55624193	50	-612.07609
Chr2	55624608	55625438	55625028	50	-777.04468
Chr2	55625446	55631526	55628237	50	-995.33475
Chr2	55631549	55638298	55635882	50	-2207.40671
Chr2	55638329	55641895	55641235	50	-1297.37951
Chr2	55641920	55643130	55642522	50	-1208.05477
Chr2	55643131	55644120	55643634	50	-1454.43357
Chr2	55644147	55645464	55644770	50	-1418.42329
Chr2	55645469	55648996	55647123	50	-1152.43253
Chr2	55649225	55652384	55650604	50	-1362.05109
Chr2	55652409	55656821	55654658	50	-1048.09902
Chr2	55656882	55658843	55657711	50	-840.17152
Chr2	55658844	55662828	55660670	50	-1056.66539
Chr2	55663089	55667766	55665731	50	-885.87743
Chr2	55667778	55672985	55670859	50	-761.79838
Chr2	55673364	55677033	55675636	50	-1000.20285
Chr2	55677059	55678815	55677916	50	-1068.86240
Chr2	55678830	55680040	55679395	50	-805.02473
Chr2	55680208	55681467	55680791	50	-639.00892
Chr2	55681481	55682892	55682213	50	-701.65971
Chr2	55682898	55685503	55684048	50	-1339.72981
Chr2	55685507	55687175	55686255	50	-865.78977
Chr2	55687190	55688850	55688052	50	-733.87749
Chr2	55688909	55690809	55689659	50	-736.56031
Chr2	55690855	55693046	55691792	50	-2244.89888
Chr2	55693062	55694053	55693564	50	-1768.28997
Chr2	55694095	55696809	55695449	50	-2094.52785
Chr2	55696819	55700806	55698047	50	-1953.71682
Chr2	55701278	55708442	55705476	50	-1863.07860
Chr2	55708525	55712356	55710796	50	-2496.31661
Chr2	55712499	55714764	55713796	50	-1853.31215
Chr2	55714797	55716014	55715360	50	-1218.20759
Chr2	55716017	55718247	55717014	50	-1741.84052
Chr2	55718253	55722793	55719661	50	-1960.16969
Chr2	55723023	55725597	55724446	50	-1601.76866
Chr2	55725629	55726866	55726345	50	-965.09850
Chr2	55726978	55729661	55728238	50	-1561.97978
Chr2	55729664	55730907	55730371	50	-2105.79468
Chr2	55730970	55733322	55732276	50	-2474.20209
Chr2	55733336	55735359	55734115	50	-1637.99658
Chr2	55735399	55737562	55736527	50	-1951.48641
Chr2	55737565	55741604	55739231	50	-1650.36261
Chr2	55741644	55744472	55743226	50	-1976.44173
Chr2	55744522	55746438	55745513	50	-2083.43239
Chr2	55746446	55747631	55747019	50	-2244.70685
Chr2	55747632	55749516	55748516	50	-2088.32493
Chr2	55749521	55750606	55750117	50	-1891.44918
Chr2	55750609	55751083	55750844	50	-1711.10625
Chr2	55751089	55751673	55751390	50	-1558.57995
Chr2	55751674	55752055	55751861	50	-1199.98553
Chr2	55752067	55753271	55752619	50	-1198.82897
Chr2	55753291	55754158	55753705	50	-899.62344
Chr2	55754160	55754716	55754416	50	-2024.15838
Chr2	55754719	55755940	55755293	50	-2223.29658
Chr2	55755945	55756855	55756359	50	-1610.67763
Chr2	55757006	55760019	55758831	50	-1501.24400
Chr2	55760020	55761250	55760631	50	-1685.65998
Chr2	55761326	55763629	55762654	50	-1639.66620
Chr2	55763640	55766323	55765430	50	-1367.06683
Chr2	55766325	55767833	55766972	50	-1927.90605
Chr2	55767870	55771013	55769300	50	-1307.60730
Chr2	55771122	55782229	55775294	50	-1727.05613
Chr2	55782260	55784567	55783178	50	-2031.24127
Chr2	55784587	55787036	55785900	50	-1720.46032
Chr2	55787052	55788200	55787713	50	-1618.29253
Chr2	55788281	55790308	55789243	50	-1438.33859
Chr2	55790651	55792594	55791862	50	-1614.99046
Chr2	55792631	55794729	55793713	50	-1825.64350
Chr2	55794732	55795366	55795059	50	-1442.85098
Chr2	55795368	55802878	55797618	50	-1963.67547
Chr2	55802905	55805377	55804712	50	-1111.51507
Chr2	55805380	55806925	55806343	50	-1146.20780
Chr2	55806941	55808409	55807704	50	-1334.42322
Chr2	55808477	55810243	55809393	50	-1331.65317
Chr2	55810245	55812053	55810915	50	-2158.63206
Chr2	55812070	55812699	55812501	50	-1751.08670
Chr2	55812700	55813538	55813233	50	-1861.24881
Chr2	55813544	55820033	55817943	50	-2570.09667
Chr2	55820035	55820872	55820388	50	-1675.80206
Chr2	55820893	55822667	55821713	50	-1555.67705
Chr2	55822686	55825079	55823577	50	-1660.22750
Chr2	55825100	55826572	55825901	50	-1398.07316
Chr2	55826667	55834330	55831114	50	-2729.64042
Chr2	55834340	55835401	55834789	50	-2025.30059
Chr2	55835424	55837966	55836431	50	-2745.82391
Chr2	55837972	55839251	55838707	50	-1202.62111
Chr2	55839253	55840615	55839852	50	-1215.17358
Chr2	55840651	55842742	55841638	50	-1841.40749
Chr2	55842743	55843567	55843139	50	-1118.02804
Chr2	55843568	55844377	55844053	50	-1059.16613
Chr2	55844398	55845987	55845222	50	-1311.98246
Chr2	55846001	55848207	55846919	50	-1189.60416
Chr2	55848211	55852010	55850081	50	-1761.36306
Chr2	55852022	55853232	55852813	50	-1384.03829
Chr2	55853268	55854251	55853767	50	-1637.51394
Chr2	55854255	55855137	55854773	50	-1194.30348
Chr2	55855149	55855965	55855561	50	-1278.57230
Chr2	55855973	55856789	55856423	50	-1124.92911
Chr2	55856836	55858269	55857600	50	-1194.04282
Chr2	55858354	55861799	55859864	50	-2007.30419
Chr2	55861831	55864343	55863026	50	-1332.62011
Chr2	55864344	55865742	55864981	50	-1595.85379
Chr2	55865747	55869283	55867596	50	-1811.10140
Chr2	55869293	55870276	55869830	50	-1564.09013
Chr2	55870361	55878692	55874006	50	-1715.94786
Chr2	55878763	55885303	55882173	50	-1876.74803
Chr2	55885454	55889560	55887595	50	-583.88091
Chr2	55889627	55891434	55890877	50	-1391.96224
Chr2	55891439	55893244	55892419	50	-1573.99030
Chr2	55893249	55894233	55893762	50	-1829.41282
Chr2	55894261	55894954	55894589	50	-1887.50299
Chr2	55894959	55895598	55895263	50	-1169.89834
Chr2	55895639	55897249	55896468	50	-1156.68300
Chr2	55897262	55897865	55897598	50	-1215.51065
Chr2	55897876	55898896	55898346	50	-1619.50859
Chr2	55898947	55899558	55899187	50	-1556.82769
Chr2	55899563	55900250	55899864	50	-1811.50794
Chr2	55900300	55901030	55900675	50	-1319.28253
Chr2	55901031	55901620	55901335	50	-2314.77882
Chr2	55901621	55902260	55901969	50	-2981.99615
Chr2	55902279	55902976	55902714	50	-1800.85623
Chr2	55902985	55903691	55903347	50	-1838.92612
Chr2	55903744	55904556	55904194	50	-1871.42012
Chr2	55904608	55906983	55905396	50	-2033.87092
Chr2	55908174	55912578	55910989	50	-2302.58563
Chr2	55912581	55913265	55912871	50	-1429.63475
Chr2	55913274	55914576	55913844	50	-1811.14627
Chr2	55914609	55917318	55915676	50	-2415.07194
Chr2	55917324	55918526	55917944	50	-1653.36349
Chr2	55918554	55919991	55919348	50	-1986.57148
Chr2	55920002	55921076	55920359	50	-1796.39032
Chr2	55921081	55929158	55926286	50	-2082.83772
Chr2	55929164	55929943	55929585	50	-1767.23641
Chr2	55929980	55932028	55930670	50	-1859.04189
Chr2	55932037	55933352	55932610	50	-1323.20790
Chr2	55933370	55934702	55934047	50	-1751.64358
Chr2	55934723	55937820	55935992	50	-1632.16040
Chr2	55937823	55942943	55940158	50	-2132.59104
Chr2	55942952	55945514	55943761	50	-2327.88162
Chr2	55945774	55950177	55949612	50	-1744.66302
Chr2	55950179	55952192	55951401	50	-2393.55699
Chr2	55952197	55953400	55953041	50	-1691.26635
Chr2	55953418	55954181	55953809	50	-1328.90422
Chr2	55954769	55966086	55957417	50	-1637.30018
Chr2	55966101	55968596	55967644	50	-1964.31761
Chr2	55968627	55969925	55969170	50	-1882.23237
Chr2	55969939	55973393	55971479	50	-2559.07677
Chr2	55973396	55976935	55975321	50	-2929.12408
Chr2	55976949	55978611	55977959	50	-1973.73959
Chr2	55978813	55981557	55980262	50	-2225.77598
Chr2	55981623	55984616	55983483	50	-1818.38521
Chr2	55984648	55987952	55986289	50	-1755.63466
Chr2	55988014	55991183	55989704	50	-2360.50098
Chr2	55991212	55992559	55992045	50	-1731.84615
Chr2	55992564	55993174	55992892	50	-1287.68005
Chr2	55993183	55994180	55993597	50	-1994.27304
Chr2	55994201	55995764	55995056	50	-2217.60065
Chr2	55995791	55997311	55996504	50	-2238.52493
Chr2	55997315	55998343	55997774	50	-2323.53989
Chr2	55998395	55999842	55999067	50	-2434.15519
Chr2	55999849	56001987	56000780	50	-2491.98501
Chr2	56002129	56005833	56003895	50	-2195.79433
Chr2	56005908	56007792	56007060	50	-2216.52828
Chr2	56007795	56010848	56009565	50	-1589.67193
Chr2	56010935	56012778	56011786	50	-1222.24864
Chr2	56012839	56015794	56014433	50	-1732.98073
Chr2	56015799	56018950	56017978	50	-681.95985
Chr2	56018951	56021672	56020444	50	-2218.57744
Chr2	56021741	56023580	56022482	50	-1861.37073
Chr2	56023618	56025164	56024586	50	-1314.06347
Chr2	56025241	56027107	56026334	50	-1697.10647
Chr2	56027116	56028765	56027912	50	-2551.87382
Chr2	56028797	56031421	56030071	50	-1563.10341
Chr2	56031434	56033097	56032262	50	-1245.97497
Chr2	56033118	56034192	56033471	50	-1089.56928
Chr2	56034201	56035532	56034856	50	-1305.06158
Chr2	56035549	56037327	56036502	50	-1455.67290
Chr2	56037356	56038923	56038510	50	-1415.12766
Chr2	56038926	56040566	56039882	50	-1857.07748
Chr2	56040743	56041650	56041313	50	-1030.63496
Chr2	56041667	56042754	56042154	50	-1573.16183
Chr2	56043067	56046520	56044830	50	-1538.43948
Chr2	56046525	56047860	56047174	50	-1509.14774
Chr2	56047892	56050303	56049273	50	-1676.12603
Chr2	56050317	56051923	56051320	50	-1297.26499
Chr2	56051928	56055642	56053517	50	-1443.28955
Chr2	56055661	56059406	56058094	50	-1531.95475
Chr2	56059408	56060300	56059731	50	-1277.03218
Chr2	56060359	56062946	56062075	50	-1330.78468
Chr2	56062994	56063525	56063274	50	-2043.02998
Chr2	56063532	56064035	56063739	50	-1356.41597
Chr2	56064046	56065093	56064515	50	-1636.43143
Chr2	56065108	56065660	56065419	50	-1764.58457
Chr2	56065686	56066425	56066096	50	-1596.81985
Chr2	56066426	56068032	56067130	50	-1441.89389
Chr2	56068046	56069386	56068889	50	-1164.40298
Chr2	56069387	56070688	56069846	50	-1452.61566
Chr2	56070728	56073234	56072743	50	-1562.09714
Chr2	56073235	56073721	56073495	50	-1910.74070
Chr2	56073723	56074592	56074200	50	-1264.15317
Chr2	56074595	56075606	56075000	50	-1462.10230
Chr2	56075612	56076872	56076576	50	-1197.56132
Chr2	56076874	56077810	56077286	50	-892.43878
Chr2	56077865	56080063	56079039	50	-1355.41726
Chr2	56080077	56081565	56080809	50	-997.18639
Chr2	56081566	56082188	56081911	50	-1383.31579
Chr2	56082209	56082826	56082483	50	-1418.57631
Chr2	56082861	56084697	56083996	50	-1382.93089
Chr2	56084703	56085543	56085165	50	-988.71629
Chr2	56085574	56086427	56085982	50	-1533.95362
Chr2	56086430	56087311	56086868	50	-994.33384
Chr2	56087345	56088672	56087994	50	-1000.12204
Chr2	56088713	56090714	56089737	50	-1660.14653
Chr2	56090716	56091198	56090982	50	-2326.16262
Chr2	56091202	56092479	56091826	50	-1636.26397
Chr2	56092490	56093449	56093041	50	-2032.12864
Chr2	56093451	56094129	56093754	50	-1675.22295
Chr2	56094143	56095340	56094739	50	-1188.06842
Chr2	56095350	56096039	56095666	50	-1312.25910
Chr2	56096053	56096881	56096535	50	-1356.58222
Chr2	56096916	56097653	56097214	50	-1432.01202
Chr2	56097686	56098720	56098213	50	-1430.20974
Chr2	56098731	56099383	56099090	50	-1374.52568
Chr2	56099387	56100365	56099800	50	-1213.34796
Chr2	56100435	56101134	56100760	50	-1327.43289
Chr2	56101170	56101886	56101505	50	-1133.33414
Chr2	56101907	56102718	56102331	50	-1201.65301
Chr2	56102744	56103550	56103142	50	-1256.93737
Chr2	56103592	56104588	56104203	50	-1219.59013
Chr2	56104589	56105509	56105028	50	-1224.20091
Chr2	56105552	56106929	56106271	50	-1197.41885
Chr2	56106947	56107639	56107394	50	-1217.34499
Chr2	56107653	56108355	56107967	50	-1496.21746
Chr2	56108365	56109437	56109012	50	-1414.31203
Chr2	56109438	56109993	56109701	50	-994.88839
Chr2	56110010	56111023	56110520	50	-1220.09374
Chr2	56111025	56112654	56112067	50	-1348.36069
Chr2	56112785	56114995	56113748	50	-1401.64559
Chr2	56115227	56118107	56117306	50	-1186.81229
Chr2	56118197	56119221	56118636	50	-1015.95285
Chr2	56119222	56121023	56120287	50	-1189.04445
Chr2	56121126	56123117	56122270	50	-1333.09593
Chr2	56123171	56125070	56124239	50	-1411.22324
Chr2	56125072	56127345	56125993	50	-1838.32405
Chr2	56127398	56132187	56130424	50	-1242.30299
Chr2	56132292	56135424	56133925	50	-1901.65758
Chr2	56135583	56141892	56139347	50	-1638.95865
Chr2	56142125	56145127	56143509	50	-1428.96468
Chr2	56145131	56146626	56145955	50	-773.68507
Chr2	56146667	56149698	56148328	50	-1216.01842
Chr2	56149740	56152077	56151025	50	-1019.77526
Chr2	56152084	56161596	56156248	50	-1629.91034
Chr2	56161616	56165569	56164034	50	-2592.45690
Chr2	56165604	56167685	56166678	50	-1466.70135
Chr2	56167695	56169537	56168634	50	-1990.45332
Chr2	56169642	56171075	56170354	50	-2058.39586
Chr2	56171119	56173584	56172471	50	-2091.36468
Chr2	56173610	56175685	56174432	50	-1752.49511
Chr2	56175720	56182022	56180040	50	-1730.62546
Chr2	56182084	56183845	56182998	50	-2186.83168
Chr2	56183877	56187620	56185826	50	-1867.18735
Chr2	56187642	56189591	56188778	50	-1982.52094
Chr2	56189783	56192343	56190828	50	-1849.71766
Chr2	56192484	56197489	56195067	50	-2284.43084
Chr2	56197638	56199785	56199031	50	-1460.58158
Chr2	56199803	56200657	56200299	50	-2264.55079
Chr2	56200661	56201458	56200942	50	-2077.61069
Chr2	56201465	56202224	56201855	50	-2468.79120
Chr2	56202233	56203436	56202744	50	-2124.63916
Chr2	56203440	56204972	56204365	50	-2391.53162
Chr2	56205004	56206325	56205669	50	-1567.49427
Chr2	56206347	56207637	56207024	50	-2592.26196
Chr2	56207652	56208737	56208146	50	-1857.44045
Chr2	56208767	56209772	56209355	50	-1826.04340
Chr2	56209773	56210789	56210272	50	-1900.90279
Chr2	56210840	56213186	56211972	50	-1794.56045
Chr2	56213206	56215493	56214198	50	-1958.42902
Chr2	56215549	56217933	56216553	50	-1757.82889
Chr2	56218034	56219864	56218873	50	-1021.96849
Chr2	56219884	56221099	56220407	50	-1046.15040
Chr2	56221113	56224640	56222931	50	-2196.15961
Chr2	56224682	56226755	56225595	50	-1868.45742
Chr2	56226861	56228481	56227618	50	-1850.06777
Chr2	56228512	56230240	56229365	50	-2179.57697
Chr2	56230257	56231931	56231056	50	-2205.43148
Chr2	56232025	56234360	56233212	50	-1858.94855
Chr2	56234367	56238994	56236187	50	-2000.55588
Chr2	56239048	56241995	56240526	50	-1888.48930
Chr2	56242009	56244066	56243082	50	-1867.30701
Chr2	56244071	56248001	56245982	50	-2254.62233
Chr2	56248283	56250383	56249199	50	-2490.54291
Chr2	56250425	56251492	56250983	50	-1192.53558
Chr2	56251493	56253167	56252225	50	-1982.83457
Chr2	56253194	56254381	56253802	50	-1339.54051
Chr2	56254445	56256070	56255335	50	-1517.53648
Chr2	56256102	56258044	56257155	50	-1177.51484
Chr2	56258099	56259945	56259212	50	-1029.02522
Chr2	56259977	56261357	56260533	50	-1098.89532
Chr2	56261389	56263626	56262554	50	-1312.93206
Chr2	56263638	56264801	56264153	50	-1391.81036
Chr2	56264867	56265890	56265279	50	-1794.35581
Chr2	56265895	56266838	56266347	50	-2096.01893
Chr2	56266960	56268631	56267597	50	-2312.05966
Chr2	56268647	56269458	56269148	50	-1888.61043
Chr2	56269464	56270073	56269746	50	-1406.71852
Chr2	56270075	56271331	56270700	50	-2672.82894
Chr2	56271332	56272293	56271776	50	-1798.54150
Chr2	56272305	56273349	56272814	50	-1840.14479
Chr2	56273357	56274751	56273973	50	-1446.19189
Chr2	56274754	56275789	56275151	50	-1866.15857
Chr2	56275806	56276612	56276187	50	-1827.40712
Chr2	56276620	56277910	56277163	50	-1995.29018
Chr2	56277913	56278524	56278199	50	-1913.77590
Chr2	56278525	56281543	56279943	50	-2456.40537
Chr2	56281552	56285957	56283893	50	-2337.40016
Chr2	56286175	56288315	56287379	50	-1402.28594
Chr2	56288330	56289615	56288849	50	-1335.96466
Chr2	56289720	56290975	56290419	50	-2315.66928
Chr2	56290993	56291353	56291176	50	-1557.99647
Chr2	56291365	56292287	56291858	50	-1790.86770
Chr2	56292298	56293168	56292734	50	-1704.95741
Chr2	56293226	56294186	56293713	50	-1605.35299
Chr2	56294201	56295010	56294584	50	-2048.44207
